time,msg,codes,model,short_width,long_width,gap_limit,reset_limit,lengthBits,hex_data,binary_data,rowCount
@0.046224s,,,Unknown1,500.000,500.000,9000.000,10000.000,163,AAAAAAAAAAAAAAAA2DD4DCCC05009900801E004280,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000010100000000100110010000000010000000000111100000000001000010100,1
@0.023166s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F47802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101000111100000000010110100,1
@0.056340s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.164256s,,,Unknown1,500.000,500.000,9000.000,10000.000,151,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000,1
@0.023158s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F67802D0,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111011001111000000000101101000,1
@0.023149s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.046565s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC05013201003C0044,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000001010000000100110010000000010000000000111100000000000100010,1
@0.164264s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000058,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000000000101100,1
@0.023231s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.033287s,,,Unknown1,500.000,500.000,9000.000,10000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F0780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111000001111000000000100010,1
@0.046496s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E3780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000110111100000000000001010,1
@0.154169s,,,Unknown1,500.000,500.000,9000.000,10000.000,145,AAAAAAAAAAAAAAAA2DD4EEA06510461E000000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100010000010001100001111000000000000000000,1
@0.046132s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E3780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000110111100000000000001010,1
@0.154217s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.154212s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAAFDD6EEA06500C8C8D8879BBA,1010101010101010101010101010101010101010101010101010101010101010111111011101011011101110101000000110010100000000110010001100100011011000100001111001101110,2
@0.154185s,,,Unknown1,500.000,500.000,9000.000,10000.000,151,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000,1
@0.164244s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.023109s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA6DFD075B0A013000FB7D332C,10101010101010101010101010101010101010101010101010101010101010100110110111111101000001110101101100001010000000010011000000000000111110110111110100110011001011,1
@0.023111s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023112s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.164267s,,,Unknown1,500.000,500.000,9000.000,10000.000,161,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C800013000,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000001100101000000001100100011001000110010000000000000000001001100000,2
@0.164282s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.056075s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.023156s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.056223s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.056260s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.056254s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.164251s,,,Unknown1,500.000,500.000,9000.000,10000.000,151,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000,1
@0.055525s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.056363s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.064278s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.129787s,,,Unknown1,500.000,500.000,9000.000,10000.000,151,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000,1
@0.187294s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.023057s,,,Unknown1,500.000,500.000,9000.000,10000.000,157,AAAAAAAAAAAAAAAA6DD5075B05011E00F7780220,1010101010101010101010101010101010101010101010101010101010101010011011011101010100000111010110110000010100000001000111100000000011110111011110000000001000100,1
@0.045811s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045809s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.046227s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154202s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046145s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023067s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154215s,,,Unknown1,500.000,500.000,9000.000,10000.000,150,AAAAAAAAAAAAAAAA2DD4F998D4419191900000,101010101010101010101010101010101010101010101010101010101010101000101101110101001111100110011000110101000100000110010001100100011001000000000000000000,1
@0.045636s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045734s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAAEDDFEFA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010101110110111011111111011111010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023061s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023061s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023063s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023063s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154199s,,,Unknown1,500.000,500.000,9000.000,10000.000,151,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000,1
@0.023065s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023064s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023062s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023060s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023064s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023066s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023066s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023065s,,,Unknown1,500.000,500.000,9000.000,10000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.045190s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.046687s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045591s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154167s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.045638s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.045880s,,,Unknown1,500.000,500.000,9000.000,10000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154163s,,,Unknown1,500.000,500.000,9000.000,10000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
