time,msg,codes,model,short_width,long_width,gap_limit,reset_limit,lengthBits,hex_data,binary_data,rowCount
@0.023158s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAAADDC075B05012A00F6FD53F2,101010101010101010101010101010101010101010101010101010101010101010101101110111000000011101011011000001010000000100101010000000001111011011111101010100111111001,1
@0.023155s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.046565s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC05013201003C0044,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000001010000000100110010000000010000000000111100000000000100010,1
@0.154235s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000,1
@0.023203s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023229s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780044,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000001010000000100110010000000010000000001111000000000000100010,1
@0.154169s,,,Unknown1,500.000,500.000,7000.000,9000.000,141,AAAAAAAAAAAAAAAA2DD4EEA06510461E0000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010001000001000110000111100000000000000,1
@0.023092s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4075B05011E00E5780230,1010101010101010101010101010101010101010101010101010101010101010001011011101010000000111010110110000010100000001000111100000000011100101011110000000001000110,1
@0.045871s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4EEA005010A00E0780024,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000000001010000000100001010000000001110000001111000000000000010010,1
@0.154217s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.023116s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4075B0A013000E0780220,1010101010101010101010101010101010101010101010101010101010101010001011011101010000000111010110110000101000000001001100000000000011100000011110000000001000100,1
@0.023106s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023109s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023111s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.164248s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.023100s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.046091s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA3DFFDCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101000111101111111111101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.045802s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.154208s,,,Unknown1,500.000,500.000,7000.000,9000.000,141,AAAAAAAAAAAAAAAA2DD4DCCC6A30461E0000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100011000001000110000111100000000000000,1
@0.023156s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.164332s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.023099s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023129s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.055525s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.164307s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.056363s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.064278s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.040634s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.295380s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.023056s,,,Unknown1,500.000,500.000,7000.000,9000.000,157,AAAAAAAAAAAAAAAA2DD4075B05011E00F7780220,1010101010101010101010101010101010101010101010101010101010101010001011011101010000000111010110110000010100000001000111100000000011110111011110000000001000100,1
@0.045811s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045809s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154195s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.046227s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154169s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000,1
@0.023070s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.046737s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045636s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154221s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.045734s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154173s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.023060s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023063s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAAEDD7075B05011E00F6FAF76C,101010101010101010101010101010101010101010101010101010101010101011101101110101110000011101011011000001010000000100011110000000001111011011111010111101110110110,1
@0.154190s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000,1
@0.046192s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154191s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100011010100010000011001000110010001100100000000000000,1
@0.023063s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4075B05011E00F0780220,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010001111000000000111100000111100000000010001000,1
@0.046295s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4EEA005010A00E4780028,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000000001010000000100001010000000001110010001111000000000000010100,1
@0.023065s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.308325s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.416316s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.308028s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.061433s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.023067s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.045591s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154167s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
@0.045876s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045638s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.023071s,,,Unknown1,500.000,500.000,7000.000,9000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.046486s,,,Unknown1,500.000,500.000,7000.000,9000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154163s,,,Unknown1,500.000,500.000,7000.000,9000.000,147,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C80000,101010101010101010101010101010101010101010101010101010101010101000101101110101001110111010100000011001010000000011001000110010001100100000000000000,1
