time,msg,codes,model,short_width,long_width,gap_limit,reset_limit,lengthBits,hex_data,binary_data,rowCount
@0.164260s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.045978s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.046102s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.046257s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.046002s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.023189s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00EC780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111011000111100000000010001010,1
@0.023146s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.023153s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05012A00F278022C,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001001111000000000100010110,1
@0.023156s,,,Unknown1,500.000,500.000,9000.000,12000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F3780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001101111000000000100010,1
@0.023147s,,,Unknown1,500.000,500.000,9000.000,12000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F3780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111001101111000000000100010,1
@0.023191s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023197s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023198s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023163s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F47802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101000111100000000010110100,1
@0.023169s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F47802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101000111100000000010110100,1
@0.023186s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F47802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101000111100000000010110100,1
@0.023204s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.023205s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00EF7800D0,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011101111011110000000000011010,1
@0.056367s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.164250s,,,Unknown1,500.000,500.000,9000.000,12000.000,145,AAAAAAAAAAAAAAAA2DD4DCCC6A30461E000000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000110000010001100001111000000000000000000,1
@0.023169s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.023158s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.154229s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.023157s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.023163s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B05012A00F57802D0,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100000101000000010010101000000000111101010111100000000010110100,1
@0.023149s,,,Unknown1,500.000,500.000,9000.000,12000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F0780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111000001111000000000100010,1
@0.055852s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.046327s,,,Unknown1,500.000,500.000,9000.000,12000.000,161,AAAAAAAAAAAAAAAA2DD4DCCC050132010078008A00,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010100,1
@0.046565s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC05013201003C0044,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000001010000000100110010000000010000000000111100000000000100010,1
@0.056746s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.023231s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC0501320100780088,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010011001000000001000000000111100000000000100010,1
@0.033287s,,,Unknown1,500.000,500.000,9000.000,12000.000,156,AAAAAAAAAAAAAAAA2DD4075B05012A00F0780220,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100101010000000001111000001111000000000100010,1
@0.046223s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC05013200FC780080,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000010100000001001100100000000011111100011110000000000010000,1
@0.046108s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC05013200FC780080,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000000010100000001001100100000000011111100011110000000000010000,1
@0.154122s,,,Unknown1,500.000,500.000,9000.000,12000.000,145,AAAAAAAAAAAAAAAA2DD4DCCC6510461E000000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110010100010000010001100001111000000000000000000,1
@0.045710s,,,Unknown1,500.000,500.000,9000.000,12000.000,155,AAAAAAAAAAAAAAAA2DD4DCCC0A013200F2780080,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000001010000000010011001000000000111100100111100000000000100,1
@0.046648s,,,Unknown1,500.000,500.000,9000.000,12000.000,155,AAAAAAAAAAAAAAAA2DD4DCCC0A013200F2780080,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000001010000000010011001000000000111100100111100000000000100,1
@0.154185s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.154170s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.154185s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.154204s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.045756s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4DCCC0A013200E9780094,101010101010101010101010101010101010101010101010101010101010101000101101110101001101110011001100000010100000000100110010000000001110100101111000000000001001010,1
@0.023102s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023116s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023127s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.023115s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E2780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000100111100000000010001010,1
@0.164332s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.164274s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.164251s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.055525s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4EEA005010A00DF780020,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000000010100000001000010100000000011011111011110000000000000100,1
@0.129780s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.129778s,,,Unknown1,500.000,500.000,9000.000,12000.000,145,AAAAAAAAAAAAAAAA2DD4DCCC6A30461E000000,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000110000010001100001111000000000000000000,1
@0.064278s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4075B0A013000E1780228,10101010101010101010101010101010101010101010101010101010101010100010110111010100000001110101101100001010000000010011000000000000111000010111100000000010001010,1
@0.129787s,,,Unknown1,500.000,500.000,9000.000,12000.000,157,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C8000160,1010101010101010101010101010101010101010101010101010101010101010001011011101010011011100110011000110101000100000110010001100100011001000000000000000000101100,2
@0.046399s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154193s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046061s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154195s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046227s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154202s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046145s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023067s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023071s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023073s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.164263s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC6A20C8C8C80000B0,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110001101010001000001100100011001000110010000000000000000000101100,2
@0.045671s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154171s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.154172s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046192s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.023065s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023064s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.154172s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.154154s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.045765s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154158s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.045659s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.023065s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023068s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.023067s,,,Unknown1,500.000,500.000,9000.000,12000.000,159,AAAAAAAAAAAAAAAA2DD4075B05011E00F6780224,101010101010101010101010101010101010101010101010101010101010101000101101110101000000011101011011000001010000000100011110000000001111011001111000000000100010010,1
@0.045591s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.045876s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4EEA005010A00E2780028,10101010101010101010101010101010101010101010101010101010101010100010110111010100111011101010000000000101000000010000101000000000111000100111100000000000001010,1
@0.154166s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
@0.046163s,,,Unknown1,500.000,500.000,9000.000,12000.000,158,AAAAAAAAAAAAAAAA2DD4DCCC05012A00F9780098,10101010101010101010101010101010101010101010101010101010101010100010110111010100110111001100110000000101000000010010101000000000111110010111100000000000100110,1
@0.154158s,,,Unknown1,500.000,500.000,9000.000,12000.000,154,AAAAAAAAAAAAAAAA2DD4EEA06500C8C8C8000100,1010101010101010101010101010101010101010101010101010101010101010001011011101010011101110101000000110010100000000110010001100100011001000000000000000000100,2
